,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
53,MCOU,RI,59011,480,10,2016,3,OXYCONTIN,False,4016.0,54.0,70227.23,70227.23,0.0,7/1,07/01/2016,41.6772,-71.5101,"(41.6772, -71.5101)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
54,FFSU,ME,49884,764,78,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,44.6074,-69.3977,"(44.6074, -69.3977)",49884076478,49884-764,49884-764_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
55,MCOU,MD,59011,410,10,2016,3,OXYCONTIN,False,19553.0,390.0,59939.6,59939.6,0.0,7/1,07/01/2016,39.0724,-76.7902,"(39.0724, -76.7902)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
56,MCOU,CO,59011,750,4,2016,3,BUTRANS,True,,,,,,7/1,07/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",59011075004,59011-750,59011-750_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,5,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
57,MCOU,NH,60505,7008,2,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,43.4108,-71.5653,"(43.4108, -71.5653)",60505700802,60505-7008,60505-7008_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
58,MCOU,AZ,74,3043,13,2016,2,VICODIN ES,True,,,,,,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74304313,74-3043,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
59,MCOU,AZ,74,3043,53,2016,1,VICODIN ES,False,4854.0,86.0,8254.92,8243.03,11.89,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74304353,74-3043,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
60,MCOU,AZ,74,3054,13,2016,1,VICODIN HP,True,,,,,,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74305413,74-3054,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
61,MCOU,AZ,74,3054,13,2016,2,VICODIN HP,True,,,,,,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74305413,74-3054,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
62,MCOU,AZ,74,3054,53,2016,2,VICODIN HP,True,,,,,,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",74305453,74-3054,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
63,FFSU,MN,59011,752,4,2016,4,BUTRANS,True,,,,,,10/1,10/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",59011075204,59011-752,59011-752_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,20,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
64,FFSU,MT,59011,415,10,2016,3,OXYCONTIN,False,3340.0,67.0,15170.09,15170.09,0.0,7/1,07/01/2016,46.9048,-110.3261,"(46.9048, -110.3261)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
65,MCOU,RI,59011,440,10,2016,4,OXYCONTIN,False,2070.0,33.0,20825.94,20825.94,0.0,10/1,10/01/2016,41.6772,-71.5101,"(41.6772, -71.5101)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
66,MCOU,MN,63481,812,60,2016,4,OPANA ER,True,,,,,,10/1,10/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
67,FFSU,ME,378,9124,98,2016,4,FENTANYL,False,379.0,32.0,3571.88,3540.94,30.94,10/1,10/01/2016,44.6074,-69.3977,"(44.6074, -69.3977)",378912498,378-9124,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
68,FFSU,AR,781,7240,55,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,34.9513,-92.3809,"(34.9513, -92.3809)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
69,FFSU,XX,74,2333,11,2016,2,DILAUDID,True,,,,,,4/1,04/01/2016,,,,74233311,74-2333,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
70,FFSU,SC,406,9000,76,2016,4,FENTANYL,False,188.0,18.0,2090.24,2090.24,0.0,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
71,FFSU,ID,60505,7008,2,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,44.2394,-114.5103,"(44.2394, -114.5103)",60505700802,60505-7008,60505-7008_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
72,MCOU,AZ,50458,862,1,2016,1,NUCYNTA ER,False,1664.0,29.0,17965.25,16369.37,1595.88,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
73,MCOU,AZ,50458,863,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
74,MCOU,AZ,50458,863,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
75,MCOU,AZ,50458,864,1,2016,1,NUCYNTA ER,False,780.0,13.0,13960.75,13960.75,0.0,1/1,01/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
76,MCOU,AZ,50458,864,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
77,FFSU,CO,781,7242,55,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
78,MCOU,WV,63481,816,60,2016,4,OPANA ER,True,,,,,,10/1,10/01/2016,38.468,-80.9696,"(38.468, -80.9696)",63481081660,63481-816,63481-816_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190801,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-08-01
79,FFSU,CO,59011,460,10,2016,4,OXYCONTIN,False,18430.0,315.0,249057.65,249057.65,0.0,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
80,FFSU,SC,49884,762,78,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",49884076278,49884-762,49884-762_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,50,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
81,MCOU,KY,59011,460,20,2016,4,OXYCONTIN,True,,,,,,10/1,10/01/2016,37.669,-84.6514,"(37.669, -84.6514)",59011046020,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
82,FFSU,WV,591,3198,72,2016,4,FENTANYL,False,300.0,28.0,1094.69,1094.69,0.0,10/1,10/01/2016,38.468,-80.9696,"(38.468, -80.9696)",591319872,591-3198,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
83,MCOU,KS,59011,440,10,2016,2,OXYCONTIN,False,4876.0,84.0,49413.44,47916.26,1497.18,4/1,04/01/2016,38.5111,-96.8005,"(38.5111, -96.8005)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
84,MCOU,KY,59011,460,10,2016,3,OXYCONTIN,False,4628.0,72.0,68015.94,68015.94,0.0,7/1,07/01/2016,37.669,-84.6514,"(37.669, -84.6514)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
85,MCOU,NH,59011,420,10,2016,4,OXYCONTIN,False,4195.0,76.0,24079.11,24079.11,0.0,10/1,10/01/2016,43.4108,-71.5653,"(43.4108, -71.5653)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
86,MCOU,CA,59011,420,10,2016,1,OXYCONTIN,False,43598.0,679.0,239974.79,239923.07,51.72,1/1,01/01/2016,36.17,-119.7462,"(36.17, -119.7462)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
87,FFSU,AK,59011,420,10,2016,4,OXYCONTIN,False,6446.0,94.0,28805.23,28805.23,0.0,10/1,10/01/2016,61.385,-152.2683,"(61.385, -152.2683)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
88,MCOU,LA,63481,818,60,2016,4,OPANA ER,False,1478.0,23.0,23398.72,23398.72,0.0,10/1,10/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
89,MCOU,NH,59011,752,4,2016,4,BUTRANS,False,72.0,18.0,10823.19,10823.19,0.0,10/1,10/01/2016,43.4108,-71.5653,"(43.4108, -71.5653)",59011075204,59011-752,59011-752_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,20,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
90,FFSU,KY,406,9075,76,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,37.669,-84.6514,"(37.669, -84.6514)",406907576,406-9075,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
91,FFSU,KY,52544,211,60,2016,4,KADIAN,True,,,,,,10/1,10/01/2016,37.669,-84.6514,"(37.669, -84.6514)",52544021160,52544-211,52544-211_16fca660-5ea4-4ad4-8c9f-df070266383e,HUMAN PRESCRIPTION DRUG,Kadian,,morphine sulfate,"CAPSULE, EXTENDED RELEASE",ORAL,20090407,0,NDA,NDA020616,"Actavis Pharma, Inc.",MORPHINE SULFATE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2009-04-07,1970-01-01
92,MCOU,WI,59011,420,10,2016,1,OXYCONTIN,False,3060.0,37.0,0.0,0.0,0.0,1/1,01/01/2016,44.2563,-89.6385,"(44.2563, -89.6385)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
93,MCOU,MN,406,9075,76,2016,4,FENTANYL,False,918.0,85.0,10213.76,10194.76,19.0,10/1,10/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",406907576,406-9075,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
94,MCOU,CO,591,3198,72,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",591319872,591-3198,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
95,MCOU,AZ,378,9122,98,2016,3,FENTANYL,False,3830.0,346.0,39886.48,39411.96,474.52,7/1,07/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",378912298,378-9122,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
96,FFSU,XX,406,540,34,2016,4,METHADOSE,True,,,,,,10/1,10/01/2016,,,,406054034,406-540,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
97,MCOU,IA,50458,92,5,2016,4,DURAGESIC,True,,,,,,10/1,10/01/2016,42.0046,-93.214,"(42.0046, -93.214)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
98,FFSU,DE,409,1176,30,2016,3,DEMEROL,True,,,,,,7/1,07/01/2016,39.3498,-75.5148,"(39.3498, -75.5148)",409117630,409-1176,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
99,MCOU,OH,59011,263,10,2016,4,MS CONTIN,True,,,,,,10/1,10/01/2016,40.3736,-82.7755,"(40.3736, -82.7755)",59011026310,59011-263,59011-263_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,100,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
100,MCOU,AZ,591,3213,72,2016,3,FENTANYL,False,1476.0,148.0,24430.74,24103.35,327.39,7/1,07/01/2016,33.7712,-111.3877,"(33.7712, -111.3877)",591321372,591-3213,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
101,FFSU,MI,50458,862,1,2016,4,NUCYNTA ER,True,,,,,,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
102,FFSU,NJ,50458,860,1,2016,4,NUCYNTA ER,True,,,,,,10/1,10/01/2016,40.314,-74.5089,"(40.314, -74.5089)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
103,FFSU,CO,17478,450,16,2016,3,LORTAB,False,10194.0,80.0,4540.88,4443.35,97.53,7/1,07/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
104,MCOU,CO,781,7242,55,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
105,FFSU,NY,59011,410,10,2016,4,OXYCONTIN,False,6032.0,116.0,18622.45,16327.5,2294.95,10/1,10/01/2016,42.1497,-74.9384,"(42.1497, -74.9384)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
106,FFSU,CA,50458,860,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,36.17,-119.7462,"(36.1700, -119.7462)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
107,FFSU,CA,50458,860,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,36.17,-119.7462,"(36.1700, -119.7462)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
108,FFSU,CA,50458,861,1,2016,1,NUCYNTA ER,False,1260.0,21.0,11360.62,10862.42,498.2,1/1,01/01/2016,36.17,-119.7462,"(36.1700, -119.7462)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
109,FFSU,CA,50458,862,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,36.17,-119.7462,"(36.1700, -119.7462)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
110,FFSU,CA,50458,863,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,36.17,-119.7462,"(36.1700, -119.7462)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
