State,State Code,County,County Code,Year,Year Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths
Ohio,39,"Summit County, OH",39153,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Ohio,39,"Summit County, OH",39153,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Ohio,39,"Trumbull County, OH",39155,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Ohio,39,"Trumbull County, OH",39155,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Delaware County, PA",42045,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Luzerne County, PA",42079,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Luzerne County, PA",42079,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Montgomery County, PA",42091,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,44,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,44,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,51,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Philadelphia County, PA",42101,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,56,Not Applicable,Not Applicable,0.10%
Pennsylvania,42,"Westmoreland County, PA",42129,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Westmoreland County, PA",42129,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Westmoreland County, PA",42129,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Westmoreland County, PA",42129,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Pennsylvania,42,"Westmoreland County, PA",42129,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Davidson County, TN",47037,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Davidson County, TN",47037,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Davidson County, TN",47037,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Knox County, TN",47093,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Bexar County, TX",48029,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Dallas County, TX",48113,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Apr., 2015",2015/04,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Aug., 2015",2015/08,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,Not Applicable,Not Applicable,0.00%
Texas,48,"Harris County, TX",48201,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Texas,48,"Tarrant County, TX",48439,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Texas,48,"Travis County, TX",48453,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Jun., 2015",2015/06,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Mar., 2015",2015/03,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Jul., 2015",2015/07,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Sep., 2015",2015/09,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Nov., 2015",2015/11,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Washington,53,"King County, WA",53033,2015,2015,"Dec., 2015",2015/12,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,Not Applicable,Not Applicable,0.00%
Washington,53,"Snohomish County, WA",53061,2015,2015,"May, 2015",2015/05,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,Not Applicable,Not Applicable,0.00%
West Virginia,54,"Kanawha County, WV",54039,2015,2015,"Oct., 2015",2015/10,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Jan., 2015",2015/01,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,Not Applicable,Not Applicable,0.00%
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Feb., 2015",2015/02,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,Not Applicable,Not Applicable,0.00%
