,State,Quarter,product_name,DOSAGEFORMNAME,LABELERNAME,ROUTENAME,DEASCHEDULE,med_amt_reimb_sum,nonmed_amt_reimb_sum,num_rx_sum,total_amt_reimb_sum,units_reimb_sum
717,MN,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,6637.6,24.0,15.0,6661.6,746.0
718,MN,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
719,MN,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1152451.83,12553.2,2783.0,1165005.03,165617.0
720,MN,1,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,26094.1,36.0,19.0,26130.1,2357.0
721,MN,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,86394.01,365.66,198.0,86759.67,786.0
722,MN,2,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
723,MN,2,DILAUDID,LIQUID,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
724,MN,2,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,4190.55,12.0,17.0,4202.55,1506.0
725,MN,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
726,MN,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3584.25,8.0,30.0,3592.25,370.0
727,MN,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,14865.43,75.7,227.0,14941.13,2128.0
728,MN,2,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
729,MN,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
730,MN,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
731,MN,2,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
732,MN,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,9586.81,0.0,20.0,9586.81,1077.0
733,MN,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
734,MN,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1063413.49,20127.19,2599.0,1083540.68,154639.0
735,MN,2,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,23591.09,0.0,20.0,23591.09,2138.0
736,MN,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,80216.46,24.0,177.0,80240.46,696.0
737,MN,3,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
738,MN,3,DILAUDID,LIQUID,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
739,MN,3,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
740,MN,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
741,MN,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3252.72,3.0,19.0,3255.72,282.0
742,MN,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,11183.53,41.0,174.0,11224.53,1636.0
743,MN,3,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
744,MN,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
745,MN,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
746,MN,3,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
747,MN,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
748,MN,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
749,MN,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,941725.13,3198.8,2333.0,944923.93,136334.0
750,MN,3,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,23956.1,32.0,14.0,23988.1,2070.0
751,MN,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,75927.79,117.0,159.0,76044.79,646.0
752,MN,4,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,338.42,0.0,14.0,338.42,334.0
753,MN,4,DILAUDID,LIQUID,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
754,MN,4,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
755,MN,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
756,MN,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,4280.69,9.0,27.0,4289.69,394.0
757,MN,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,12787.23,143.58,205.0,12930.81,1893.0
758,MN,4,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
759,MN,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
760,MN,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
761,MN,4,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
762,MN,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,11694.46,35.0,22.0,11729.46,1190.0
763,MN,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
764,MN,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,920691.24,5572.31,2385.0,926263.55,136226.0
765,MN,4,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,22814.17,27.0,13.0,22841.17,1970.0
766,MO,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,389694.57,392.77,907.0,390087.34,3682.0
767,MO,1,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
768,MO,1,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
769,MO,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,4489.93,0.0,19.0,4489.93,660.0
770,MO,1,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
771,MO,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
772,MO,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
773,MO,1,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
774,MO,1,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
775,MO,1,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,225178.14,0.0,169.0,225178.14,10186.0
776,MO,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,2508.47,68.9,31.0,2577.37,5380.0
777,MO,1,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
778,MO,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,38969.96,0.0,59.0,38969.96,3133.0
779,MO,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,38400.06,0.0,43.0,38400.06,2854.0
780,MO,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3787373.76,5822.17,6396.0,3793195.93,391225.0
781,MO,1,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
782,MO,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,389737.35,0.0,852.0,389737.35,3451.0
783,MO,2,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
784,MO,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,88894.49,0.0,160.0,88894.49,7565.0
785,MO,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,2551.39,0.0,19.0,2551.39,225.0
786,MO,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,8839.18,90.51,125.0,8929.69,1121.0
787,MO,2,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
788,MO,2,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,143429.35,0.0,93.0,143429.35,6261.0
789,MO,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,4294.61,0.0,34.0,4294.61,9486.0
790,MO,2,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
791,MO,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,44683.6,0.0,57.0,44683.6,3316.0
792,MO,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,35430.88,0.0,38.0,35430.88,2557.0
793,MO,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3399307.83,3627.81,5610.0,3402935.64,344475.0
794,MO,2,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
795,MO,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,448423.78,0.0,947.0,448423.78,3841.0
796,MO,3,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,356.65,0.0,27.0,356.65,39.0
797,MO,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,205690.95,0.0,337.0,205690.95,16773.0
798,MO,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,4945.29,77.85,42.0,5023.14,502.0
799,MO,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,17335.99,455.68,270.0,17791.67,2423.0
800,MO,3,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,2417.53,0.0,18.0,2417.53,1860.0
801,MO,3,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,72941.81,0.0,28.0,72941.81,2112.0
802,MO,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,2445.46,0.0,34.0,2445.46,5010.0
803,MO,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,45524.39,0.0,58.0,45524.39,3178.0
804,MO,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,33934.54,0.0,39.0,33934.54,2460.0
805,MO,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3788082.36,1140.1,6302.0,3789222.46,384831.0
806,MO,3,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
807,MO,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,430693.21,0.0,922.0,430693.21,3737.0
808,MO,4,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,164.6,0.0,15.0,164.6,19.0
809,MO,4,DILAUDID,LIQUID,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
810,MO,4,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
811,MO,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,143814.84,0.0,232.0,143814.84,12080.0
812,MO,4,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
813,MO,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,3052.04,0.0,23.0,3052.04,265.0
814,MO,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,20017.92,181.32,283.0,20199.24,2528.0
815,MO,4,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,2834.91,0.0,20.0,2834.91,2190.0
816,MO,4,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
817,MO,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,3719.13,0.0,45.0,3719.13,7887.0
818,MO,4,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
819,MO,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,20524.8,0.0,38.0,20524.8,2340.0
820,MO,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,40461.28,0.0,48.0,40461.28,3114.0
821,MO,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3377056.85,4938.43,5685.0,3381995.28,343325.4
822,MO,4,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
823,MS,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
824,MS,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,95314.04,381.0,127.0,95695.04,7868.0
825,MS,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
826,MS,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,71552.74,72.0,75.0,71624.74,4960.0
827,MS,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
828,MS,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,79020.58,69.0,96.0,79089.58,6252.0
829,MS,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
830,MS,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,82544.45,165.0,97.0,82709.45,6265.0
831,MT,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
832,MT,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,190529.98,0.0,401.0,190529.98,23241.0
833,MT,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
834,MT,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,231950.92,0.0,508.0,231950.92,28547.0
835,MT,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
836,MT,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,212922.28,0.0,508.0,212922.28,27604.0
837,MT,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
838,MT,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,229679.55,3182.4,542.0,232861.95,30197.0
839,NC,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,385812.65,4700.52,1050.0,390513.17,4247.0
840,NC,1,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
841,NC,1,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
842,NC,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,363387.24,1882.12,942.0,365269.36,42991.0
843,NC,1,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
844,NC,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,8190.48,0.0,75.0,8190.48,881.0
845,NC,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,30801.45,407.43,403.0,31208.88,4003.0
846,NC,1,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
847,NC,1,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
848,NC,1,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
849,NC,1,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,6765.42,0.0,15.0,6765.42,810.0
850,NC,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,4352.12,0.0,40.0,4352.12,10459.0
851,NC,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
852,NC,1,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
853,NC,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,268673.21,9513.22,485.0,278186.43,28774.0
854,NC,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,2097154.94,18432.86,3539.0,2115587.8,218067.0
855,NC,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3160366.02,74377.4,7220.0,3234743.42,441058.0
856,NC,1,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,49654.05,891.52,32.0,50545.57,3760.0
857,NC,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,474339.35,6114.1,1205.0,480453.45,4890.0
858,NC,2,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,0.0,0.0,0.0,0.0,0.0
859,NC,2,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
860,NC,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,388899.37,808.03,1007.0,389707.4,45372.0
861,NC,2,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
862,NC,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,7182.09,76.67,74.0,7258.76,800.0
863,NC,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,28610.72,234.87,360.0,28845.59,3670.0
864,NC,2,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
865,NC,2,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
866,NC,2,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
867,NC,2,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,6771.74,486.52,17.0,7258.26,870.0
868,NC,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,2013.58,0.0,28.0,2013.58,4657.0
869,NC,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
870,NC,2,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
871,NC,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,266162.01,8163.71,474.0,274325.72,27649.0
872,NC,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,1704259.45,13353.99,2942.0,1717613.44,179286.0
873,NC,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2911213.93,49817.39,6729.0,2961031.32,408561.0
874,NC,2,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,53370.37,2662.56,34.0,56032.93,3775.0
875,NC,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,550350.62,7217.67,1429.0,557568.29,5738.0
876,NC,3,DILAUDID,"INJECTION, SOLUTION",Purdue Pharma LP,INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,CII,39.68,80.74,19.0,120.42,38.0
877,NC,3,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
878,NC,3,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,457071.73,3440.03,1215.0,460511.76,54217.0
879,NC,3,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
880,NC,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,6655.64,0.0,63.0,6655.64,678.0
881,NC,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,32889.4,149.8,408.0,33039.2,4221.0
882,NC,3,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
883,NC,3,IBUDONE,"TABLET, FILM COATED",Poly Pharmaceuticals,ORAL,CII,0.0,0.0,0.0,0.0,0.0
884,NC,3,KADIAN,"CAPSULE, EXTENDED RELEASE",Actavis Kadian LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
885,NC,3,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,9831.53,0.0,22.0,9831.53,1167.0
886,NC,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,2728.36,0.0,26.0,2728.36,6702.0
887,NC,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2917.76,0.0,11.0,2917.76,660.0
888,NC,3,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
889,NC,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,319828.5,4672.6,559.0,324501.1,32345.0
890,NC,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,1589951.59,3842.32,2911.0,1593793.91,176308.0
891,NC,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3005178.42,25073.93,7524.0,3030252.35,457331.0
892,NC,3,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,61640.36,1820.6,39.0,63460.96,4220.0
893,NC,4,ABSTRAL,TABLET,"Galena Biopharma, Inc.",SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
894,NC,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,481089.06,8399.31,1285.0,489488.37,5140.0
895,NC,4,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
896,NC,4,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,361480.65,2247.33,974.0,363727.98,43654.0
