,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
55,MCOU,IA,59011,410,10,2017,1,OXYCONTIN,False,1212.0,22.0,3516.4,3516.4,0.0,1/1,01/01/2017 12:00:00 AM,42.0046,-93.214,"(42.0046, -93.214)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
56,MCOU,KY,59011,441,10,2017,1,DILAUDID,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",59011044110,59011-441,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
57,FFSU,LA,59011,442,10,2017,1,DILAUDID,True,,,,,,1/1,01/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",59011044210,59011-442,59011-442_182d5b8e-6145-60ab-a2ec-a188aa83eb98,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,19260101,0,NDA,NDA019034,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,2,mg/mL,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1926-01-01,1970-01-01
58,FFSU,KY,59011,410,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
59,MCOU,WV,50458,863,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.468,-80.9696,"(38.468, -80.9696)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
60,FFSU,GA,17478,450,16,2017,1,LORTAB,False,8594.0,28.0,3614.54,3581.85,32.69,1/1,01/01/2017 12:00:00 AM,32.9866,-83.6487,"(32.9866, -83.6487)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
61,FFSU,CA,63481,812,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
62,FFSU,XX,59011,415,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,,,,59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
63,FFSU,CO,63481,817,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
64,FFSU,WI,50458,91,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.2563,-89.6385,"(44.2563, -89.6385)",50458009105,50458-91,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
65,MCOU,NV,50458,860,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.4199,-117.1219,"(38.4199, -117.1219)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
66,FFSU,NH,59011,410,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
67,MCOU,FL,59011,758,4,2017,1,BUTRANS,False,909.0,229.0,117334.0,117334.0,0.0,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011075804,59011-758,59011-758_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,15,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
68,MCOU,FL,50458,862,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
69,MCOU,MI,781,7242,55,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
70,FFSU,MT,59011,415,10,2017,1,OXYCONTIN,False,2898.0,53.0,14098.07,14034.07,64.0,1/1,01/01/2017 12:00:00 AM,46.9048,-110.3261,"(46.9048, -110.3261)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
71,MCOU,NM,59011,415,10,2017,1,OXYCONTIN,False,2093.0,37.0,10708.45,10708.45,0.0,1/1,01/01/2017 12:00:00 AM,34.8375,-106.2371,"(34.8375, -106.2371)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
72,MCOU,GA,59011,480,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,32.9866,-83.6487,"(32.9866, -83.6487)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
73,FFSU,MI,59011,430,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011043020,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
74,MCOU,NJ,50458,860,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,40.314,-74.5089,"(40.314, -74.5089)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
75,FFSU,NH,406,540,34,2017,1,METHADOSE,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",406054034,406-540,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
76,FFSU,CO,63459,544,28,2017,1,FENTORA,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",63459054428,63459-544,63459-544_1b6e40c4-3ae4-4ca4-a3aa-9a674e64ed8d,HUMAN PRESCRIPTION DRUG,FENTORA,,Fentanyl,TABLET,BUCCAL; SUBLINGUAL,20061002,0,NDA,NDA021947,"Cephalon, Inc.",FENTANYL CITRATE,400,ug/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2006-10-02,1970-01-01
77,MCOU,MN,59011,415,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
78,FFSU,MN,409,1180,69,2017,1,DEMEROL,True,,,,,,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",409118069,409-1180,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
79,MCOU,IL,50458,92,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,40.3363,-89.0022,"(40.3363, -89.0022)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
80,MCOU,NY,50458,93,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,42.1497,-74.9384,"(42.1497, -74.9384)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
81,FFSU,OK,59011,460,10,2017,1,OXYCONTIN,False,15092.0,249.0,220702.33,218376.72,2325.61,1/1,01/01/2017 12:00:00 AM,35.5376,-96.9247,"(35.5376, -96.9247)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
82,FFSU,FL,59011,751,4,2017,1,BUTRANS,False,71.0,18.0,6290.4,6290.4,0.0,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011075104,59011-751,59011-751_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,10,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
83,FFSU,NV,17478,450,16,2017,1,LORTAB,False,4795.0,13.0,1935.84,1830.5,105.34,1/1,01/01/2017 12:00:00 AM,38.4199,-117.1219,"(38.4199, -117.1219)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
84,MCOU,NH,63481,814,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",63481081460,63481-814,63481-814_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-01-01
85,MCOU,FL,409,1255,2,2017,1,DEMEROL,True,,,,,,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",409125502,409-1255,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
86,MCOU,VA,53014,548,1,2017,1,TUSSIONEX,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.768,-78.2057,"(37.768, -78.2057)",53014054801,53014-548,53014-548_0503c2c1-238b-4189-9b9c-08e712fa9313,HUMAN PRESCRIPTION DRUG,Tussionex Pennkinetic,,hydrocodone polistirex and chlorpheniramine polistirex,"SUSPENSION, EXTENDED RELEASE",ORAL,19871231,0,NDA,NDA019111,Unither Manufacturing LLC,HYDROCODONE; CHLORPHENIRAMINE,10; 8,mg/5mL; mg/5mL,"Opioid Agonist [EPC],Opioid Agonists [MoA],Histamine H1 Receptor Antagonists [MoA],Histamine-1 Receptor Antagonist [EPC]",CII,1987-12-31,1970-01-01
87,FFSU,TN,378,9119,98,2017,1,FENTANYL,False,830.0,84.0,10024.99,10024.99,0.0,1/1,01/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",378911998,378-9119,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
88,FFSU,XX,187,108,20,2017,1,TUSSICAPS,True,,,,,,1/1,01/01/2017 12:00:00 AM,,,,187010820,187-108,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
89,FFSU,AL,59011,415,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,32.799,-86.8073,"(32.799, -86.8073)",59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
90,FFSU,MN,378,9122,98,2017,1,FENTANYL,False,192.0,19.0,1087.7,1078.7,9.0,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",378912298,378-9122,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
91,MCOU,KY,409,1201,20,2017,1,DEMEROL,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",409120120,409-1201,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
92,FFSU,MO,50458,90,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",50458009005,50458-90,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
93,FFSU,NV,59011,420,10,2017,1,OXYCONTIN,False,6098.0,107.0,36568.27,27712.39,8855.88,1/1,01/01/2017 12:00:00 AM,38.4199,-117.1219,"(38.4199, -117.1219)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
94,MCOU,FL,47781,428,47,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",47781042847,47781-428,47781-428_39856e0a-d53f-48f6-812b-f21ec138c314,HUMAN PRESCRIPTION DRUG,Fentanyl System,,Fentanyl,PATCH,TRANSDERMAL,20161104,0,ANDA,ANDA202097,"Alvogen, Inc.",FENTANYL,100,ug/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2016-11-04,1970-01-01
95,FFSU,FL,378,9124,98,2017,1,FENTANYL,False,180.0,17.0,1920.56,1920.56,0.0,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",378912498,378-9124,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
96,FFSU,SC,49884,764,78,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",49884076478,49884-764,49884-764_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
97,FFSU,AK,52544,913,1,2017,1,NORCO,True,,,,,,1/1,01/01/2017 12:00:00 AM,61.385,-152.2683,"(61.385, -152.2683)",52544091301,52544-913,52544-913_dc0ddb97-4360-4504-bc20-e4072c10a16b,HUMAN PRESCRIPTION DRUG,Norco,,Hydrocodone Bitartate and Acetaminophen,TABLET,ORAL,19970625,20180824,ANDA,ANDA040099,"Actavis Pharma, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,5; 325,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,1997-06-25,2018-08-24
98,FFSU,CO,59011,430,10,2017,1,OXYCONTIN,False,27134.0,462.0,229045.53,227308.15,1737.38,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
99,FFSU,MO,781,7242,55,2017,1,FENTANYL,False,360.0,31.0,2388.0,2388.0,0.0,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
100,MCOU,NH,59011,420,10,2017,1,OXYCONTIN,False,4327.0,78.0,26395.74,26395.74,0.0,1/1,01/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
101,MCOU,MI,59011,480,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011048020,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
102,FFSU,IL,59011,420,10,2017,1,OXYCONTIN,False,2816.0,49.0,17723.88,9033.16,8690.72,1/1,01/01/2017 12:00:00 AM,40.3363,-89.0022,"(40.3363, -89.0022)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
103,FFSU,OK,59011,430,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.5376,-96.9247,"(35.5376, -96.9247)",59011043020,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
104,FFSU,MN,52544,63,60,2017,1,KADIAN,True,,,,,,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",52544006360,52544-63,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
105,FFSU,AZ,378,9124,98,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.7712,-111.3877,"(33.7712, -111.3877)",378912498,378-9124,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
106,FFSU,NY,59011,460,10,2017,1,OXYCONTIN,False,3977.0,53.0,59222.1,54949.62,4272.48,1/1,01/01/2017 12:00:00 AM,42.1497,-74.9384,"(42.1497, -74.9384)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
107,FFSU,SC,781,7240,55,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
108,FFSU,AZ,59011,440,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.7712,-111.3877,"(33.7712, -111.3877)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
109,FFSU,TN,406,9075,76,2017,1,FENTANYL,False,930.0,93.0,11074.62,11074.62,0.0,1/1,01/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",406907576,406-9075,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
110,FFSU,CA,63481,818,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
